description,is_gen_pub,source
Lead @twitter Policy - New York; former attorney & USG'r Alumna of @StateDept; @WhiteHouse @NSC44; @StanfordLaw; @SantaClaraLaw; @trinitycollege & @GrotonSchool,1,Brussel Airport Bombing
What you need to know.,0,Brussel Airport Bombing
Need Signups? We Have Them! Are you part of the NFL No Friends Left Club? We have solved this problem 100%.Take a FREE tour! U R Going to love this!,0,Brussel Airport Bombing
"Grandmother of 13. Love God, country, family, gardening, houses, politics and working out - and if I can watch HGTV or politics as I work out, it's a great day!",1,Brussel Airport Bombing
All-American Middle Class White Boy~ I identify myself as a 12thMan #GoHawks,1,Brussel Airport Bombing
Dir Facilities and Events @DoleInstitute at KU . I tweet or re-tweet whatever interests ME regardless of political point of view or topic.,1,Brussel Airport Bombing
Eclectic | Made in El Salvador | Intellectual | Explorer of Beauty | Honest | Millennial? | #HillaryClinton4POTUS | #ImWithHer | | Biz Owner | Todo por Hillary,1,Brussel Airport Bombing
This account is dedicated to Scott Walker and his conservative true believers who were absent from American Lit when Steinbeck was taught.. Tom Joad is watching,1,Brussel Airport Bombing
Blog of the @DallasMavs. Tap the follow button and become a FANATIC! IG (https://t.co/h6XOuvs4Ez) FB (https://t.co/pr3Rkeyp2s) #MavsNation #MFFL,0,Brussel Airport Bombing
"Proud Russian Conservative with Jewish roots, Social Libertarian, Leftist SJW fighter, Pro-Israel! Cultural Christian",1,Brussel Airport Bombing
"Author, columnist, humorist, comic book dweeb, word nerd, beer geek, dog person. I write for @globeideas, @mcsweeneys, @the_bark, @visualthesaurus.",1,Brussel Airport Bombing
"+18 & Over. For Adults only. I am from Kingston, NY I Attn. John Coleman PVT HS, I trans 2 Atlanta 4 11 Yrs. Life Ungrad Univ, Life Univ School of Chiropractic.",1,Brussel Airport Bombing
"We are a crazy, unscripted, and sometimes funny morning talk show!  We wake up early, so that you don't have too. #WeekendWakeUp",0,Brussel Airport Bombing
Residential and Commercial Security Systems because Security is ALL we do!,0,Brussel Airport Bombing
Local NBC affilliate,0,Brussel Airport Bombing
"Video,Music,Theatre,

Film-Production,

Director/Producer,Entrepreneur,

Interactive Media/WebDev,

Computer tutor,Star?Stuff,Uncooperative ?ollower,?Oracle?",1,Brussel Airport Bombing
https://t.co/Iuf4QqKFgK.   B&W.   #TheRealGSU  #SouthernNotState ·· Snapchat/IG: itskemo,1,Brussel Airport Bombing
Aths Varsity Basketball #5  Varsity Track  C/o 2016  Be Ambitious,1,Brussel Airport Bombing
"DOLPHIN's MY Spirit Animal
Unapologetic Socialist like hero @SenWarren unlike Conservadem Obama
#ZankieFollowsMe
#EverythingIsLessThanZANKIE",1,Brussel Airport Bombing
Founder & President of The NOW Television Network in US & CANADA. Follow @theNOWTVnetwork. Text NOWTV to 54244 to watch on Mobile App.. #theNOWnetwork,0,Brussel Airport Bombing
"Wife & Mom of 3. Interracially married. Conservative.Southern Girl.Loves God, America & NASCAR. You'll find me in pearls, heels & polka dot dresses ? #Trump2016",1,Brussel Airport Bombing
"CBS News TV & Radio, based at the United Nations; Gold Prize Elizabeth Neuffer Award; Columbia Law alum @PamelaFalk @CBSRadioNews @CBSEveningNews",0,Brussel Airport Bombing
Deep Roots,1,Brussel Airport Bombing
"CPA, RIA, money manager, follow @CNBC ,@Buffett, @Icahn, @Dimon. @Tepper and @Fib - Scrutinize what you read in the biz section",1,Brussel Airport Bombing
Defense of freedom is priority #1. *OPPOSE ISLAM*  Support UK exiting EU. Honor our allies. Help persecuted Christians @ https://t.co/99WA1yHlk1.,1,Brussel Airport Bombing
"Mama 2 a bellisima Jewtalian daughter,rabid SFGiants,NYGiants,NYJets,NYK,NYR fan.DISNEYFAN,Chocoholic,Metal,R & R.Trial Watcher!Child of a Holocaust Survivor",1,Brussel Airport Bombing
"Loves Yorkshire and all Britain's beautiful coast. Classic Rock,Beatles,Luxury Cars. UKIP. #Brexit",1,Brussel Airport Bombing
#benghazi #irs #nsa #fast&furious #obamanoleader #GulfWarIllness #PTS #Caregivers #2A,0,Brussel Airport Bombing
National talk radio & TV host of @davidpakmanshow. Retweets & follows are not endorsements. Instagram: https://t.co/qbZT6ZHsjZ,0,Brussel Airport Bombing
"Save the diet for when I'm dead & gone, I'm tryna eat cake in this life...",1,Brussel Airport Bombing
#1 HARRYS NOTE CHANGE IN FIREPROOF STAN |otra sd killed me and birthed me|tmh:8-9-13|LA~|wwa:9-13-14|Pasesena~|otra:7-9-15| San Diego| face to fence to face,1,Brussel Airport Bombing
Sober since 6/1/2012. Weightlifter. Conservative. #SecureOurBorders #SupportLawEnforcement #SupportArmedForces #Trump2016 #MakeAmericaGreatAgain,1,Brussel Airport Bombing
It's always morning... somewhere.,1,Brussel Airport Bombing
"Ein Communications is a boutique public relations firm located in Washington, D.C.",0,Brussel Airport Bombing
"Music, Conspiracy Theories, UFO Phenomena, Natural Disasters, The Afterlife, Reincarnation, Doomsday Scenarios, Near Death Experiences, Weather and Hot Women.",1,Brussel Airport Bombing
"Cleveland's own Fox 8 News. Breaking news, weather alerts & tweets that impact you. Add us on @Snapchat at: fox8cleveland
**Your tweets could be used on air**",0,Brussel Airport Bombing
"Provides small businesses cutting edge technology for accepting credit card payments by terminal, internet, wireless or mobile devices.",1,Brussel Airport Bombing
Happy Traveler & Soccer Addict,1,Brussel Airport Bombing
"Daddy | People's servant | Agent of Change | Use ICT to fight poverty and improve management styles | Focus on responsibility, accountability and transparency.",1,Brussel Airport Bombing
"A mom first & foremost, lover of politics, UNC basketball, historical romance novels, & a Mariah Carey fan for 25 yrs!",1,Brussel Airport Bombing
"I am a 15 year old guy who tries to be funny. 1 whole me, 1/2 of @DoubleVisionYES. 1/4 of @OMGCTS.",1,Brussel Airport Bombing
"CAPITALIST EVANGELIST, Libertarian Vice Presidential nominee, conservative media dynamo, bestselling author, intl.  business speaker, Fox News guest, RAINMAKER.",0,Brussel Airport Bombing
I love sharing sexy stuff. Feel free to RT them. :) please don't ask my phone number #teenpics #nsfw,1,Brussel Airport Bombing
State Representative - 12th Suffolk District,0,Brussel Airport Bombing
"I'm that evil CONSERVATIVE Obama warned you about...               Pro-Palin #Conservative, #Pro-Life,",1,Brussel Airport Bombing
We need to focus on Americans first & foremost'~ DML #Trump2016  #USA #TCOT #CCOT #PJNET #1A #Patriotism #God #Family #Country #2A #ProLife #TeamJesus #RenewUS,1,Brussel Airport Bombing
"Powerhouse: Web Developer, Biz Woman, Digial Marketer. Helping Firms & Individuals brand and build their reputation on the WWW. #AskDigitalQueen",1,Brussel Airport Bombing
Multiple interests. Read a lot. Tweet a lot.,1,Brussel Airport Bombing
I'm not preaching I'm just speaking my mind [RE]tweets are not endorsements Friendship is Essential to the Soul5-??-15 #Q4Christ #OmoNaija #UIUC #Scholar,1,Brussel Airport Bombing
Zenzi is an award winning agency leading the values marketing movement.  Join us as we turn customers into passionate brand advocates.,0,Brussel Airport Bombing
"Ancient OM. Phillie fan,US Constitution supporter. Islamaphobe. PresidentTrump Kill ISIS. 420 .Stop destabilizing ME Let Assad go.I no answer private messages.",1,Brussel Airport Bombing
"writer, follower of international news.",1,Brussel Airport Bombing
Better together.,1,Brussel Airport Bombing
"Sports, Movies, Aviation, Reality Show Expert, Theme Park Addict and Auto Enthusiast...Bucs, Rays, Heat and The Florida State University",1,Brussel Airport Bombing
"Retired, Oil Chemical & Atomic Workers Chemical Operator, Control Room & Shift Supervisor, Technical Writer, Trainer, Rough Neck, Hydraulic Mechanic... Liberal",1,Brussel Airport Bombing
"Runner, Basketball Player, cyclist, a supporter of Manchester United, Los Angeles Lakers & Royal Challengers Bangalore !!!!",1,Brussel Airport Bombing
"Libertarian Conservative, Christian, Lover of Tech and Science, and fan of Sports.",1,Brussel Airport Bombing
I look so Seattle but I feel so LA. surfbum. underwater mostly. hate politics love Trump. oil is interesting  sharks  diving  fitness  lifting  travel,1,Brussel Airport Bombing
57 years old former CEO of IDDA Retired 7-31-2015,1,Brussel Airport Bombing
"Ezra is a lawyer, author and all-around troublemaker. He is the rebel commander at http://t.co/NC33RdyHSp.",1,Brussel Airport Bombing
"New morning in ChiTown. I can take you to @TheCoffeeShop to start it off, or wherever you need. Getting ready for meetings or ballgame.",1,Brussel Airport Bombing
"Mentor, Entrepreneur, Myomassologist",1,Brussel Airport Bombing
"The nine most terrifying words in the English language are, 'I'm from the government and I'm here to help.'

Ronald Reagan",1,Brussel Airport Bombing
"married have one daughter. loves to coupon, enter giveaways, and blog about our life.",1,Brussel Airport Bombing
"Engage Phoenix is a local news website with a Christian Worldview. Our mission is to engage Christians in Phoenix, AZ and have a positive impact on its culture.",0,Brussel Airport Bombing
"The world will not be destroyed by those who do evil, but by those who watch without doing anything - Einstein - Syrian Revolution 2011-present",1,Brussel Airport Bombing
"Arab-American, Farmer, conservative Love the United States of America. Lover of all things Dachshund. RTs not endorsements; opinions solely my own",1,Brussel Airport Bombing
"Chemist writing on national security issues, nature, science, and women's issues. Photographer.",0,Brussel Airport Bombing
Jigglypuff,1,Brussel Airport Bombing
Life is short ! Tell the truth !,1,Brussel Airport Bombing
"Executive Director of Terror Free Somalia. This Foundation is dedicated to networking like-minded Somalis opposed  Global Terrorism  Conservative, Pro-life.",1,Brussel Airport Bombing
"evangelical Christian, politically conservative mom, Tribble, #hhrs/#hewitt aficionado",1,Brussel Airport Bombing
Finding wisdom through reason,1,Brussel Airport Bombing
"BE WHO U ARE, PEOPLE SHOULDENT CARE
THERE ALWAYS SOMEONE OUT THERE THAT WILL LOVE U",1,Brussel Airport Bombing
Diva // Vocalist // Future Cosmetologist Butterfly Stories coming soon... IG: VanessaBMusic,1,Brussel Airport Bombing
"#Satire #Standup #comedy batch jokes. If you seek freelance monologue submissions (Faxer) or comedy writing, I'd love to write for you!  https://t.co/LrGw8CfFjT",1,Brussel Airport Bombing
"NYT Editorial Bd: Foreign, defense policy; Ferris prof of journalism at Princeton, Fall 2013; RT not necessarily=endorsement; some things r just interesting.",0,Brussel Airport Bombing
"Latest news headlines US, UK, EU around the World everyday! USA #politics #business #people #sport #pictures https://t.co/0fOOEN61mH",0,Brussel Airport Bombing
"Bajan/Bostonian | #aVerbs | #ExciteAction through aesthetics of #Kicks, Edifices, Culture, Family & Tech | IG: @amandaverbs",1,Brussel Airport Bombing
"Active stock & options trader, Photographer, arbitrator",1,Brussel Airport Bombing
#Feminist #Progressive #StopRush #LGBT #P2 #UniteBlue #EqualRights,0,Brussel Airport Bombing
"Santeller Brings in-depth coverage on Breaking News, National News, Local News and Top Stories around US & World #followback #wefollowback #followmeifollowback",0,Brussel Airport Bombing
"It does not require a majority to prevail, but rather an irate, tireless minority keen to set brush fires in people's minds. Sam Adams. #RedNationRising",1,Brussel Airport Bombing
"Hi, I love chocolate and Lords of Minecraft! I sometimes just sing out my emotions. I love nature and taking pictures. Plus a member of [Redacted] and BLHS.",1,Brussel Airport Bombing
#TRUMP I believe that R future is not ever going 2 look the same...we r on the edge of the abyss...vote strong! My flag MY FREEDOM! Angeldaughter,1,Brussel Airport Bombing
"22. anti-feminist. preferred pronoun: queen regent. lover of books, gin & well dressed men. opinions are true.",1,Brussel Airport Bombing
"Law Student,  Supporter of Israel. Typical 4'10 Single Jewish Girl living in the city, minus the cat",1,Brussel Airport Bombing
"American black man, Navy Vet, Linguist, Businessman, Writer of fiction, father, grandfather, man who does not know everything, but knows God.",1,Brussel Airport Bombing
"We are committed to build a cohesive America where no American has to live in apprehension, discomfort or fear of the other  http://t.co/7JgwDpwUPl",1,Brussel Airport Bombing
"If you go carrying pictures of Chairman Mao, you ain't gonna make it with anyone any how",1,Brussel Airport Bombing
[NOT AN RP ACCOUNT] | Memer | Non-binary | Huge feg.| I also make sub-par electronic music. @ThatAintMarth is the Sonic to my Amy~ :3,1,Brussel Airport Bombing
The Constitution is the mantle of freedom that must be honored and protected!,1,Brussel Airport Bombing
"#VoteBlue Equality 4all, #NoTrump, 100%LGBT, HILLARY, BLM, PP, Veterans, Unions, Democracy, #Love PBO??No ABUSERS",1,Brussel Airport Bombing
Providing Safety Oversight to our Internal and External Customer's,0,Brussel Airport Bombing
#SMU #UTSAAlum ???. ALMIGHTY ADL. 3rd Year Law Student. Southern Methodist University School of Law.,1,Brussel Airport Bombing
Hyperlocal focused Chromosomes of Community targeted information for specific markets.,0,Brussel Airport Bombing
Enjoying the sunshine but missing NY. Retired law enforcement.,1,Brussel Airport Bombing
Blessed; ????? ???  wanderlust foodie & amateur photographer  fútbol fanatic ? Barça/RBNY | The political revolution continues: #Bernie2016 #FeelTheBern,1,Brussel Airport Bombing
"Videos, Photos & Write-Ups Concerning You, My Primary Interest Is On Belgium. Got Something Interesting For Us? vofnmail@gmail.com +2349091177639",0,Brussel Airport Bombing
Here is a #CavsNavy girl who shares news btf. Follow my sistas @BestNBAbabe & @LakersGrrrrl for more #NBA. #xoxo. ;),1,Brussel Airport Bombing
Licensed NYC Realtor,1,Brussel Airport Bombing
"Boston, Mass 617 . Venice, Florida 941. Joseph Chesmond??",1,Brussel Airport Bombing
https://t.co/BpSLg9b80d   (PLUR1) Trippy met Hippy. I Bring Lights to Dark Places. My Soul Is made up of  Drops and Warped EDM PM me for Anything Worth Knowing,1,Brussel Airport Bombing
Former NFLer turned Filmmaker. Two time SXSW Feature Film Alum. #TheLastFall now streaming on Netflix. #9Rides coming soon.,1,Brussel Airport Bombing
"25% off on  the Best Wordpress Web Hosting for your blog - download word press themes, plugings, templates, widgets for free #wordpress http://t.co/X0Bq5b1poV",0,Brussel Airport Bombing
"Here you'll get updates from our @gem106fm news team. Listen for more: 106FM, DAB and online.",0,Brussel Airport Bombing
"Social Marketing Specialist. Full time blogger and content writer. Love to eat, drink and be merry when time permits. I am currently living my dreams!",1,Brussel Airport Bombing
...all we ever have a right to pray to God for in the end is a strength equal to our necessity- WHITTAKER CHAMBERS --TWEETS with scathing COMMENTARY,1,Brussel Airport Bombing
you can call me Jazzz #DooWop,1,Brussel Airport Bombing
Drive in circles. Train in BJJ,1,Brussel Airport Bombing
"simple life!!!:) married to the man of my dreams, and a proud mother of 3 beautiful children!!!  I am a gift from God with many gifts to give & share.",1,Brussel Airport Bombing
Writing Ops~Political Digs~Human Interest~BKS             http://t.co/3vW9yPHxVK & http://t.co/YJTj1HrVVO,0,Brussel Airport Bombing
"im just a girl, being me, the best I know how",1,Brussel Airport Bombing
work like there is someone working 24 hours a day trying to take it all away from you,1,Brussel Airport Bombing
Former 60's Radical Mellowed But Getting Angry Liberal  Owned by 3 Westies #Yankees blocked by @JoeNBC @chucktodd #ImWithHer,1,Brussel Airport Bombing
Husband. Son. Educator. Veteran. Advocate. Live Well. Love Much. Laugh Often. Thoughts and opinions are my own.,1,Brussel Airport Bombing
"Investor, professor, recovering lawyer, Apple & tech commentator, Pit Bull Dominus, UCLA Bruin, hiker, IPA aficionado.",1,Brussel Airport Bombing
"Patriotic,Registered Nurse,have seen illegal immigration ruining the State of Texas.We are losing our sovereignty, build the wall!!!! Blue lives matter, Trump!!",1,Brussel Airport Bombing
"News Radio 1200 WOAI is San Antonio's Breaking News, Traffic and Weather Station #SanAntonio #Spurs",0,Brussel Airport Bombing
"Investigative Journalist/Literary Agent/ Intelligence Analysis/Polymathemphasis on exposing corruption, rooting out scoundrels & advocating judicial integrity.",0,Brussel Airport Bombing
A Mom who cares about her kids future,1,Brussel Airport Bombing
Venezuelan  Life Coach in Training  Firecracker  Musician  Writer  Corazón de @sindistorsiones,1,Brussel Airport Bombing
If it was up to just me I'd have been a professional baseball player. It wasn't up to just me. Personal opinions and thoughts expressed here.,1,Brussel Airport Bombing
"http://t.co/Gzw9iVaMnz http://t.co/hVj5hYHsv3 https://t.co/pjf5hhVbLH
visit me on Google+, GoogleSite, and other sites",1,Brussel Airport Bombing
"Father and Grandfather, Observer of Business Management and not afraid to pass on observations. Living in California.",1,Brussel Airport Bombing
#Teamfollowback| #DJS |#GrindSquadDJS |  Click link and Visit my Page. #TeamRen #2012,1,Brussel Airport Bombing
Pharmacist. #TCOT #CCOT Navy Vet. MBA in Marketing. 3rd Degree Black Belt.,1,Brussel Airport Bombing
Patriotic Republican Christian Conservative. Veteran still defending the Constitution against all enemies foreign and DOMESTIC! Only follow those who follow me,1,Brussel Airport Bombing
I study mathematical & statistical models of aging in the Seger/Adler Lab. mTOR-Policing Hypothesis. I seek to link aging mechanisms with populations.,1,Brussel Airport Bombing
"Private investigator, Lover of good literature, Rottweilers and Chocolate.",1,Brussel Airport Bombing
Sports fan.  Conservative.  Engineer.  TAM.  2A.  One for All.,1,Brussel Airport Bombing
"Chicken, beef, pork or fish tacos... I don't discriminate. Always looking to travel & of course a believer in love.",1,Brussel Airport Bombing
"No #SafeZone #Trump No words can harm anyone, grow up. #FreeSpeech trumps feelings
Every Time I am blocked by someone debating me I win!",1,Brussel Airport Bombing
probably @ a thrift store,1,Brussel Airport Bombing
"Politics, entertainment, sports, slideshows. You're welcome.",1,Brussel Airport Bombing
"125 lbs lost. Husky lover, Paleo/Primal. WW member & WW success story! CrossFit newbie. Sarcastic nerd.",1,Brussel Airport Bombing
"I grew up in music, vocals, & studying Bible. I'm an encourager, who follows Jesus. Don't follow me; follow HIM. Since 5, He's been my heart's sweetest song!",1,Brussel Airport Bombing
"Helpful, Caring, and Responsive human being who genuinely loves people. Strategic HR Consultant - Ed. Leadership/Ed.Tech Specialist",1,Brussel Airport Bombing
Ontogeny recapitulates phylogeny. Chaos destabilizes organized activity. Beauty beckons the beholder.,1,Brussel Airport Bombing
"Grew up in the 80's watching The McLaughlin Group and admiring Reagan, William F. Buckley Jr, M. H. Thatcher, and Jeane Kirkpatrick.",1,Brussel Airport Bombing
I am a television reporter with @News12LI and on radio with @1010WINS.  You can also find me at:  https://t.co/gQdNInMOAj,0,Brussel Airport Bombing
"Take time to enjoy the simple things in life Official Twitter  Hunting & Fishing  USA
Business: TheSouthEmpire@gmail.com",0,Brussel Airport Bombing
